raceSpace,titleSpace,candidateSpace,iteration,raceIndex,raceLength,column,yPos,votedOn,closest_before
8,21,16,9,23,1,3,504,20,16
8,21,16,10,0,1,1,10,0,-1
8,21,16,10,1,2,1,55,3,-1
8,21,16,10,2,3,1,116,-1,-1
8,21,16,10,3,4,1,193,6,-1
8,21,16,10,4,2,1,286,9,-1
8,21,16,10,5,1,1,347,-1,-1
8,21,16,10,6,1,1,392,12,-1
8,21,16,10,7,3,1,437,15,-1
8,21,16,10,8,4,1,514,18,-1
8,21,16,10,9,3,2,10,1,0
8,21,16,10,10,3,2,87,4,29
8,21,16,10,11,3,2,164,7,29
8,21,16,10,12,1,2,241,-1,45
8,21,16,10,13,1,2,286,10,0
8,21,16,10,14,2,2,331,-1,16
8,21,16,10,15,3,2,392,13,0
8,21,16,10,16,3,2,469,16,32
8,21,16,10,17,3,3,10,2,0
8,21,16,10,18,4,3,87,5,0
8,21,16,10,19,2,3,180,8,16
8,21,16,10,20,3,3,241,-1,0
8,21,16,10,21,1,3,318,11,13
8,21,16,10,22,3,3,363,14,29
8,21,16,10,23,3,3,440,17,29
8,21,16,10,24,2,3,517,-1,48
8,21,16,11,0,2,1,10,0,-1
8,21,16,11,1,3,1,71,3,-1
8,21,16,11,2,3,1,148,6,-1
8,21,16,11,3,2,1,225,8,-1
8,21,16,11,4,3,1,286,11,-1
8,21,16,11,5,4,1,363,12,-1
8,21,16,11,6,1,1,456,15,-1
8,21,16,11,7,1,1,501,18,-1
8,21,16,11,8,4,2,10,1,0
8,21,16,11,9,1,2,103,4,32
8,21,16,11,10,4,2,148,7,0
8,21,16,11,11,4,2,241,9,16
8,21,16,11,12,1,2,334,-1,29
8,21,16,11,13,2,2,379,13,16
8,21,16,11,14,2,2,440,16,16
8,21,16,11,15,2,2,501,19,0
8,21,16,11,16,4,3,10,2,0
8,21,16,11,17,4,3,103,5,0
8,21,16,11,18,1,3,196,-1,45
8,21,16,11,19,4,3,241,10,0
8,21,16,11,20,4,3,334,14,0
8,21,16,11,21,3,3,427,17,13
8,21,16,11,22,3,3,504,20,3
8,21,16,12,0,4,1,10,0,-1
8,21,16,12,1,2,1,103,3,-1
8,21,16,12,2,2,1,164,6,-1
8,21,16,12,3,1,1,225,-1,-1
8,21,16,12,4,2,1,270,9,-1
8,21,16,12,5,4,1,331,12,-1
8,21,16,12,6,4,1,424,15,-1
8,21,16,12,7,4,2,10,1,0
8,21,16,12,8,4,2,103,4,0
8,21,16,12,9,2,2,196,7,29
8,21,16,12,10,2,2,257,10,13
8,21,16,12,11,2,2,318,13,13
8,21,16,12,12,1,2,379,-1,45
8,21,16,12,13,4,2,424,16,0
8,21,16,12,14,1,2,517,-1,93
8,21,16,12,15,3,3,10,2,0
8,21,16,12,16,2,3,87,5,16
8,21,16,12,17,2,3,148,-1,45
8,21,16,12,18,1,3,209,8,13
8,21,16,12,19,3,3,254,11,3
8,21,16,12,20,2,3,331,14,13
8,21,16,12,21,1,3,392,-1,13
8,21,16,12,22,4,3,437,17,13
8,21,16,12,23,2,3,530,-1,13
8,21,16,13,0,1,1,10,0,-1
8,21,16,13,1,3,1,55,3,-1
8,21,16,13,2,2,1,132,-1,-1
8,21,16,13,3,3,1,193,6,-1
8,21,16,13,4,1,1,270,9,-1
8,21,16,13,5,1,1,315,12,-1
8,21,16,13,6,3,1,360,13,-1
8,21,16,13,7,4,1,437,16,-1
8,21,16,13,8,1,1,530,19,-1
8,21,16,13,9,2,2,10,1,0
8,21,16,13,10,3,2,71,4,16
8,21,16,13,11,3,2,148,-1,16
8,21,16,13,12,3,2,225,7,32
8,21,16,13,13,1,2,302,10,13
8,21,16,13,14,4,2,347,14,13
8,21,16,13,15,3,2,440,17,3
8,21,16,13,16,3,2,517,20,13
8,21,16,13,17,4,3,10,2,0
8,21,16,13,18,3,3,103,5,32
8,21,16,13,19,4,3,180,8,32
8,21,16,13,20,2,3,273,11,29
8,21,16,13,21,3,3,334,15,13
8,21,16,13,22,2,3,411,18,29
8,21,16,13,23,1,3,472,21,32
8,21,16,14,0,1,1,10,0,-1
8,21,16,14,1,1,1,55,3,-1
8,21,16,14,2,2,1,100,4,-1
8,21,16,14,3,2,1,161,7,-1
8,21,16,14,4,1,1,222,-1,-1
8,21,16,14,5,2,1,267,10,-1
8,21,16,14,6,1,1,328,13,-1
8,21,16,14,7,1,1,373,16,-1
8,21,16,14,8,4,1,418,17,-1
8,21,16,14,9,1,1,511,20,-1
8,21,16,14,10,1,1,556,23,-1
8,21,16,14,11,4,2,10,1,0
8,21,16,14,12,2,2,103,5,3
8,21,16,14,13,3,2,164,8,3
8,21,16,14,14,4,2,241,11,19
8,21,16,14,15,4,2,334,14,6
8,21,16,14,16,1,2,427,18,9
8,21,16,14,17,3,2,472,21,39
8,21,16,14,18,2,3,10,2,0
8,21,16,14,19,1,3,71,-1,32
8,21,16,14,20,3,3,116,6,13
8,21,16,14,21,2,3,193,9,29
8,21,16,14,22,4,3,254,12,13
8,21,16,14,23,2,3,347,15,13
8,21,16,14,24,2,3,408,19,19
8,21,16,14,25,1,3,469,22,3
8,21,16,14,26,3,3,514,-1,42
8,21,16,15,0,3,1,10,0,-1
8,21,16,15,1,1,1,87,3,-1
8,21,16,15,2,1,1,132,6,-1
8,21,16,15,3,3,1,177,-1,-1
8,21,16,15,4,2,1,254,9,-1
8,21,16,15,5,4,1,315,12,-1
8,21,16,15,6,1,1,408,13,-1
8,21,16,15,7,3,1,453,-1,-1
8,21,16,15,8,2,1,530,16,-1
8,21,16,15,9,2,2,10,1,0
8,21,16,15,10,3,2,71,4,16
8,21,16,15,11,3,2,148,7,16
8,21,16,15,12,1,2,225,-1,29
8,21,16,15,13,4,2,270,10,16
8,21,16,15,14,3,2,363,-1,45
8,21,16,15,15,4,2,440,14,13
8,21,16,15,16,4,3,10,2,0
8,21,16,15,17,3,3,103,5,32
8,21,16,15,18,2,3,180,8,32
8,21,16,15,19,2,3,241,11,16
8,21,16,15,20,3,3,302,-1,32
8,21,16,15,21,2,3,379,-1,16
8,21,16,15,22,1,3,440,15,0
8,21,16,15,23,4,3,485,-1,45
8,21,16,16,0,4,1,10,0,-1
8,21,16,16,1,2,1,103,3,-1
8,21,16,16,2,4,1,164,6,-1
8,21,16,16,3,3,1,257,9,-1
8,21,16,16,4,3,1,334,12,-1
8,21,16,16,5,3,1,411,15,-1
8,21,16,16,6,4,1,488,-1,-1
8,21,16,16,7,2,2,10,1,0
8,21,16,16,8,2,2,71,-1,32
8,21,16,16,9,2,2,132,4,29
8,21,16,16,10,2,2,193,7,29
8,21,16,16,11,4,2,254,10,3
8,21,16,16,12,4,2,347,13,13
8,21,16,16,13,2,2,440,16,29
8,21,16,16,14,2,2,501,-1,13
8,21,16,16,15,4,3,10,2,0
8,21,16,16,16,3,3,103,5,29
8,21,16,16,17,1,3,180,8,13
8,21,16,16,18,4,3,225,11,29
8,21,16,16,19,2,3,318,14,29
8,21,16,16,20,3,3,379,-1,32
8,21,16,16,21,3,3,456,17,16
8,21,16,17,0,3,1,10,0,-1
8,21,16,17,1,4,1,87,3,-1
8,21,16,17,2,3,1,180,6,-1
8,21,16,17,3,2,1,257,9,-1
8,21,16,17,4,2,1,318,12,-1
8,21,16,17,5,1,1,379,15,-1
8,21,16,17,6,1,1,424,18,-1
8,21,16,17,7,2,1,469,20,-1
8,21,16,17,8,3,1,530,23,-1
8,21,16,17,9,2,2,10,1,0
8,21,16,17,10,2,2,71,4,16
8,21,16,17,11,2,2,132,-1,45
8,21,16,17,12,1,2,193,7,13
8,21,16,17,13,4,2,238,10,19
8,21,16,17,14,1,2,331,13,13
8,21,16,17,15,1,2,376,16,3
8,21,16,17,16,1,2,421,19,3
8,21,16,17,17,4,2,466,21,3
8,21,16,17,18,4,3,10,2,0
8,21,16,17,19,1,3,103,5,29
8,21,16,17,20,4,3,148,8,16
8,21,16,17,21,3,3,241,11,3
8,21,16,17,22,3,3,318,14,13
8,21,16,17,23,4,3,395,17,19
8,21,16,17,24,2,3,488,22,22
8,21,16,18,0,1,1,10,0,-1
8,21,16,18,1,1,1,55,3,-1
8,21,16,18,2,2,1,100,4,-1
8,21,16,18,3,4,1,161,7,-1
8,21,16,18,4,4,1,254,10,-1
8,21,16,18,5,3,1,347,13,-1
8,21,16,18,6,4,1,424,-1,-1
8,21,16,18,7,4,2,10,1,0
8,21,16,18,8,1,2,103,5,3
8,21,16,18,9,2,2,148,8,13
8,21,16,18,10,4,2,209,11,45
8,21,16,18,11,2,2,302,-1,45
8,21,16,18,12,1,2,363,14,16
8,21,16,18,13,2,2,408,-1,16
8,21,16,18,14,4,2,469,-1,45
8,21,16,18,15,3,3,10,2,0
8,21,16,18,16,1,3,87,6,16
8,21,16,18,17,1,3,132,9,16
8,21,16,18,18,3,3,177,12,29
8,21,16,18,19,1,3,254,-1,45
8,21,16,18,20,4,3,299,-1,3
8,21,16,18,21,3,3,392,15,16
8,21,16,18,22,3,3,469,-1,0
8,21,16,18,23,2,3,546,-1,77
8,21,16,19,0,4,1,10,0,-1
8,21,16,19,1,3,1,103,3,-1
8,21,16,19,2,1,1,180,6,-1
8,21,16,19,3,1,1,225,-1,-1
8,21,16,19,4,1,1,270,9,-1
8,21,16,19,5,3,1,315,12,-1
8,21,16,19,6,1,1,392,13,-1
8,21,16,19,7,1,1,437,16,-1
8,21,16,19,8,2,1,482,-1,-1
8,21,16,19,9,1,1,543,19,-1
8,21,16,19,10,3,2,10,1,0
8,21,16,19,11,2,2,87,4,16
8,21,16,19,12,2,2,148,-1,32
8,21,16,19,13,3,2,209,7,16
8,21,16,19,14,4,2,286,10,16
8,21,16,19,15,3,2,379,14,13
8,21,16,19,16,1,2,456,17,19
8,21,16,19,17,2,2,501,20,19
8,21,16,19,18,3,3,10,2,0
8,21,16,19,19,1,3,87,5,0
8,21,16,19,20,3,3,132,-1,16
8,21,16,19,21,1,3,209,8,0
8,21,16,19,22,3,3,254,11,32
8,21,16,19,23,3,3,331,-1,45
8,21,16,19,24,4,3,408,15,29
8,21,16,19,25,4,3,501,18,0
8,21,16,20,0,1,1,10,0,-1
8,21,16,20,1,2,1,55,3,-1
8,21,16,20,2,2,1,116,-1,-1
8,21,16,20,3,2,1,177,6,-1
8,21,16,20,4,1,1,238,9,-1
8,21,16,20,5,2,1,283,-1,-1
8,21,16,20,6,4,1,344,12,-1
8,21,16,20,7,2,1,437,15,-1
8,21,16,20,8,4,1,498,18,-1
8,21,16,20,9,3,2,10,1,0
8,21,16,20,10,3,2,87,4,29
8,21,16,20,11,3,2,164,7,13
8,21,16,20,12,2,2,241,10,3
8,21,16,20,13,2,2,302,-1,19
8,21,16,20,14,2,2,363,13,19
8,21,16,20,15,3,2,424,16,13
8,21,16,20,16,2,2,501,19,3
8,21,16,20,17,1,2,562,-1,64
8,21,16,20,18,3,3,10,2,0
8,21,16,20,19,1,3,87,5,0
8,21,16,20,20,2,3,132,-1,32
8,21,16,20,21,3,3,193,8,29
8,21,16,20,22,2,3,270,11,29
8,21,16,20,23,4,3,331,14,29
8,21,16,20,24,4,3,424,17,0
8,21,16,20,25,3,3,517,20,16
8,21,16,21,0,1,1,10,0,-1
8,21,16,21,1,2,1,55,3,-1
8,21,16,21,2,1,1,116,4,-1
8,21,16,21,3,1,1,161,7,-1
8,21,16,21,4,2,1,206,10,-1
8,21,16,21,5,1,1,267,11,-1
8,21,16,21,6,1,1,312,-1,-1
8,21,16,21,7,3,1,357,14,-1
8,21,16,21,8,2,1,434,17,-1
8,21,16,21,9,2,1,495,20,-1
8,21,16,21,10,4,2,10,1,0
8,21,16,21,11,4,2,103,5,13
8,21,16,21,12,4,2,196,8,10
8,21,16,21,13,2,2,289,12,22
8,21,16,21,14,2,2,350,15,7
8,21,16,21,15,4,2,411,18,23
8,21,16,21,16,4,2,504,21,9
8,21,16,21,17,4,3,10,2,0
8,21,16,21,18,3,3,103,6,0
8,21,16,21,19,3,3,180,9,16
8,21,16,21,20,1,3,257,-1,32
8,21,16,21,21,1,3,302,13,13
8,21,16,21,22,2,3,347,16,3
8,21,16,21,23,4,3,408,19,3
8,21,16,21,24,3,3,501,22,3
8,21,17,1,0,1,1,10,0,-1
8,21,17,1,1,2,1,56,3,-1
8,21,17,1,2,1,1,119,4,-1
8,21,17,1,3,4,1,165,7,-1
8,21,17,1,4,1,1,262,10,-1
8,21,17,1,5,2,1,308,13,-1
8,21,17,1,6,2,1,371,16,-1
8,21,17,1,7,4,1,434,17,-1
8,21,17,1,8,4,2,10,1,0
8,21,17,1,9,3,2,107,5,12
8,21,17,1,10,2,2,187,8,22
8,21,17,1,11,3,2,250,11,12
8,21,17,1,12,4,2,330,14,22
8,21,17,1,13,3,2,427,18,7
8,21,17,1,14,4,2,507,-1,73
8,21,17,1,15,3,3,10,2,0
8,21,17,1,16,4,3,90,6,17
8,21,17,1,17,2,3,187,9,0
8,21,17,1,18,2,3,250,12,0
8,21,17,1,19,1,3,313,15,17
8,21,17,1,20,4,3,359,-1,29
8,21,17,1,21,4,3,456,19,29
8,21,17,2,0,4,1,10,0,-1
8,21,17,2,1,4,1,107,3,-1
8,21,17,2,2,1,1,204,6,-1
8,21,17,2,3,3,1,250,9,-1
8,21,17,2,4,1,1,330,12,-1
8,21,17,2,5,4,1,376,15,-1
8,21,17,2,6,1,1,473,18,-1
8,21,17,2,7,1,1,519,-1,-1
8,21,17,2,8,3,2,10,1,0
8,21,17,2,9,2,2,90,4,17
8,21,17,2,10,1,2,153,-1,46
8,21,17,2,11,3,2,199,7,5
8,21,17,2,12,1,2,279,10,29
8,21,17,2,13,3,2,325,13,5
8,21,17,2,14,3,2,405,16,29
8,21,17,2,15,3,2,485,19,12
8,21,17,2,16,2,3,10,2,0
8,21,17,2,17,2,3,73,5,17
8,21,17,2,18,2,3,136,-1,17
8,21,17,2,19,1,3,199,8,0
8,21,17,2,20,3,3,245,11,34
8,21,17,2,21,3,3,325,14,0
8,21,17,2,22,4,3,405,17,0
8,21,17,2,23,1,3,502,20,17
8,21,17,3,0,1,1,10,0,-1
8,21,17,3,1,4,1,56,3,-1
8,21,17,3,2,1,1,153,4,-1
8,21,17,3,3,2,1,199,7,-1
8,21,17,3,4,1,1,262,8,-1
8,21,17,3,5,4,1,308,11,-1
8,21,17,3,6,4,1,405,12,-1
8,21,17,3,7,1,1,502,15,-1
8,21,17,3,8,4,2,10,1,0
8,21,17,3,9,3,2,107,-1,46
8,21,17,3,10,3,2,187,5,12
8,21,17,3,11,4,2,267,9,5
8,21,17,3,12,3,2,364,-1,41
8,21,17,3,13,2,2,444,13,39
8,21,17,3,14,3,2,507,16,5
8,21,17,3,15,1,3,10,2,0
8,21,17,3,16,2,3,56,-1,46
8,21,17,3,17,1,3,119,-1,12
8,21,17,3,18,2,3,165,6,22
8,21,17,3,19,1,3,228,-1,39
8,21,17,3,20,2,3,274,10,7
8,21,17,3,21,2,3,337,-1,27
8,21,17,3,22,4,3,400,14,36
8,21,17,3,23,1,3,497,17,10
8,21,17,4,0,3,1,10,0,-1
8,21,17,4,1,2,1,90,3,-1
8,21,17,4,2,4,1,153,6,-1
8,21,17,4,3,2,1,250,7,-1
8,21,17,4,4,2,1,313,10,-1
8,21,17,4,5,1,1,376,13,-1
8,21,17,4,6,2,1,422,16,-1
8,21,17,4,7,3,1,485,-1,-1
8,21,17,4,8,1,2,10,1,0
8,21,17,4,9,2,2,56,-1,34
8,21,17,4,10,4,2,119,4,29
8,21,17,4,11,3,2,216,8,34
8,21,17,4,12,2,2,296,11,17
8,21,17,4,13,2,2,359,14,17
8,21,17,4,14,1,2,422,17,0
8,21,17,4,15,1,2,468,-1,17
8,21,17,4,16,2,2,514,-1,29
8,21,17,4,17,1,3,10,2,0
8,21,17,4,18,2,3,56,-1,0
8,21,17,4,19,2,3,119,5,0
8,21,17,4,20,2,3,182,-1,34
8,21,17,4,21,2,3,245,9,29
8,21,17,4,22,2,3,308,12,12
8,21,17,4,23,4,3,371,15,12
8,21,17,4,24,1,3,468,18,0
8,21,17,5,0,2,1,10,0,-1
8,21,17,5,1,4,1,73,3,-1
8,21,17,5,2,1,1,170,6,-1
8,21,17,5,3,3,1,216,9,-1
8,21,17,5,4,3,1,296,12,-1
8,21,17,5,5,4,1,376,15,-1
8,21,17,5,6,4,1,473,-1,-1
8,21,17,5,7,1,2,10,1,0
8,21,17,5,8,3,2,56,4,17
8,21,17,5,9,3,2,136,7,34
8,21,17,5,10,3,2,216,10,0
8,21,17,5,11,1,2,296,13,0
8,21,17,5,12,2,2,342,-1,34
8,21,17,5,13,1,2,405,16,29
8,21,17,5,14,3,2,451,-1,22
8,21,17,5,15,3,3,10,2,0
8,21,17,5,16,3,3,90,5,34
8,21,17,5,17,1,3,170,8,34
8,21,17,5,18,4,3,216,11,0
8,21,17,5,19,1,3,313,14,17
8,21,17,5,20,3,3,359,-1,17
8,21,17,5,21,1,3,439,17,12
8,21,17,5,22,3,3,485,-1,34
8,21,17,6,0,2,1,10,0,-1
8,21,17,6,1,1,1,73,3,-1
8,21,17,6,2,1,1,119,-1,-1
8,21,17,6,3,3,1,165,6,-1
8,21,17,6,4,2,1,245,8,-1
8,21,17,6,5,4,1,308,11,-1
8,21,17,6,6,4,1,405,14,-1
8,21,17,6,7,1,1,502,17,-1
8,21,17,6,8,2,2,10,1,0
8,21,17,6,9,2,2,73,4,0
8,21,17,6,10,4,2,136,7,17
8,21,17,6,11,3,2,233,9,12
8,21,17,6,12,3,2,313,12,5
8,21,17,6,13,3,2,393,15,12
8,21,17,6,14,2,2,473,18,29
8,21,17,6,15,4,3,10,2,0
8,21,17,6,16,3,3,107,5,29
8,21,17,6,17,2,3,187,-1,46
8,21,17,6,18,1,3,250,10,17
8,21,17,6,19,2,3,296,13,17
8,21,17,6,20,2,3,359,-1,34
8,21,17,6,21,1,3,422,16,29
8,21,17,6,22,4,3,468,19,5
8,21,17,7,0,2,1,10,0,-1
8,21,17,7,1,1,1,73,3,-1
8,21,17,7,2,2,1,119,5,-1
8,21,17,7,3,3,1,182,8,-1
8,21,17,7,4,3,1,262,11,-1
8,21,17,7,5,2,1,342,13,-1
8,21,17,7,6,3,1,405,16,-1
8,21,17,7,7,2,1,485,19,-1
8,21,17,7,8,1,1,548,20,-1
8,21,17,7,9,1,2,10,1,0
8,21,17,7,10,2,2,56,4,17
8,21,17,7,11,3,2,119,6,0
8,21,17,7,12,1,2,199,9,17
8,21,17,7,13,2,2,245,12,17
8,21,17,7,14,2,2,308,-1,34
8,21,17,7,15,1,2,371,14,29
8,21,17,7,16,4,2,417,17,12
8,21,17,7,17,4,3,10,2,0
8,21,17,7,18,4,3,107,7,12
8,21,17,7,19,4,3,204,10,5
8,21,17,7,20,2,3,301,-1,7
8,21,17,7,21,1,3,364,15,7
8,21,17,7,22,1,3,410,18,7
8,21,17,7,23,3,3,456,-1,39
8,21,17,8,0,1,1,10,0,-1
8,21,17,8,1,1,1,56,3,-1
8,21,17,8,2,3,1,102,6,-1
8,21,17,8,3,4,1,182,9,-1
8,21,17,8,4,2,1,279,10,-1
8,21,17,8,5,4,1,342,13,-1
8,21,17,8,6,2,1,439,16,-1
8,21,17,8,7,1,1,502,19,-1
8,21,17,8,8,1,1,548,21,-1
8,21,17,8,9,1,2,10,1,0
8,21,17,8,10,3,2,56,4,0
8,21,17,8,11,4,2,136,7,34
8,21,17,8,12,4,2,233,11,46
8,21,17,8,13,3,2,330,14,12
8,21,17,8,14,1,2,410,-1,29
8,21,17,8,15,3,2,456,17,17
8,21,17,8,16,2,2,536,20,12
8,21,17,8,17,2,3,10,2,0
8,21,17,8,18,2,3,73,5,17
8,21,17,8,19,2,3,136,8,0
8,21,17,8,20,2,3,199,-1,34
8,21,17,8,21,2,3,262,12,29
8,21,17,8,22,3,3,325,15,5
8,21,17,8,23,2,3,405,-1,5
8,21,17,8,24,3,3,468,18,12
8,21,17,9,0,3,1,10,0,-1
8,21,17,9,1,2,1,90,3,-1
8,21,17,9,2,4,1,153,6,-1
8,21,17,9,3,2,1,250,9,-1
8,21,17,9,4,4,1,313,11,-1
8,21,17,9,5,2,1,410,14,-1
8,21,17,9,6,4,1,473,17,-1
8,21,17,9,7,2,2,10,1,0
8,21,17,9,8,4,2,73,4,17
8,21,17,9,9,1,2,170,7,17
8,21,17,9,10,3,2,216,10,34
8,21,17,9,11,1,2,296,12,17
8,21,17,9,12,3,2,342,-1,29
8,21,17,9,13,2,2,422,15,12
8,21,17,9,14,4,2,485,18,12
8,21,17,9,15,2,3,10,2,0
8,21,17,9,16,4,3,73,5,0
8,21,17,9,17,4,3,170,8,0
8,21,17,9,18,4,3,267,13,29
8,21,17,9,19,1,3,364,-1,22
8,21,17,9,20,2,3,410,16,12
8,21,17,9,21,2,3,473,19,12
8,21,17,9,22,1,3,536,-1,51
8,21,17,10,0,4,1,10,0,-1
8,21,17,10,1,4,1,107,3,-1
8,21,17,10,2,1,1,204,6,-1
8,21,17,10,3,1,1,250,-1,-1
8,21,17,10,4,4,1,296,9,-1
8,21,17,10,5,4,1,393,11,-1
8,21,17,10,6,3,1,490,-1,-1
8,21,17,10,7,4,2,10,1,0
8,21,17,10,8,1,2,107,4,0
8,21,17,10,9,3,2,153,-1,46
8,21,17,10,10,1,2,233,7,17
8,21,17,10,11,2,2,279,10,17
8,21,17,10,12,3,2,342,-1,46
8,21,17,10,13,2,2,422,12,29
8,21,17,10,14,4,2,485,-1,5
8,21,17,10,15,2,3,10,2,0
8,21,17,10,16,3,3,73,5,34
8,21,17,10,17,1,3,153,-1,0
8,21,17,10,18,1,3,199,-1,34
8,21,17,10,19,4,3,245,8,12
8,21,17,10,20,1,3,342,-1,0
8,21,17,10,21,2,3,388,-1,34
8,21,17,10,22,3,3,451,13,29
8,21,17,10,23,1,3,531,-1,46
8,21,17,11,0,1,1,10,0,-1
8,21,17,11,1,4,1,56,3,-1
8,21,17,11,2,3,1,153,4,-1
8,21,17,11,3,2,1,233,7,-1
8,21,17,11,4,3,1,296,9,-1
8,21,17,11,5,4,1,376,12,-1
8,21,17,11,6,1,1,473,15,-1
8,21,17,11,7,1,1,519,-1,-1
8,21,17,11,8,4,2,10,1,0
8,21,17,11,9,1,2,107,-1,46
8,21,17,11,10,1,2,153,5,0
8,21,17,11,11,4,2,199,8,34
8,21,17,11,12,3,2,296,10,0
8,21,17,11,13,1,2,376,13,0
8,21,17,11,14,4,2,422,-1,46
8,21,17,11,15,2,2,519,16,0
8,21,17,11,16,1,3,10,2,0
8,21,17,11,17,1,3,56,-1,46
8,21,17,11,18,3,3,102,-1,5
8,21,17,11,19,2,3,182,6,17
8,21,17,11,20,2,3,245,-1,46
8,21,17,11,21,1,3,308,11,12
8,21,17,11,22,4,3,354,14,22
8,21,17,11,23,2,3,451,-1,29
8,21,17,11,24,1,3,514,17,5
8,21,17,12,0,4,1,10,0,-1
8,21,17,12,1,4,1,107,3,-1
8,21,17,12,2,1,1,204,6,-1
8,21,17,12,3,4,1,250,9,-1
8,21,17,12,4,2,1,347,-1,-1
8,21,17,12,5,1,1,410,12,-1
8,21,17,12,6,4,1,456,15,-1
8,21,17,12,7,1,1,553,18,-1
8,21,17,12,8,3,2,10,1,0
8,21,17,12,9,4,2,90,4,17
8,21,17,12,10,4,2,187,7,17
8,21,17,12,11,1,2,284,10,34
8,21,17,12,12,3,2,330,-1,17
8,21,17,12,13,3,2,410,13,0
8,21,17,12,14,1,2,490,16,34
8,21,17,12,15,4,3,10,2,0
8,21,17,12,16,3,3,107,5,17
8,21,17,12,17,2,3,187,8,0
8,21,17,12,18,2,3,250,-1,34
8,21,17,12,19,3,3,313,11,17
8,21,17,12,20,3,3,393,14,17
8,21,17,12,21,2,3,473,17,17
8,21,17,12,22,2,3,536,-1,46
8,21,17,13,0,4,1,10,0,-1
8,21,17,13,1,4,1,107,3,-1
8,21,17,13,2,3,1,204,6,-1
8,21,17,13,3,1,1,284,9,-1
8,21,17,13,4,1,1,330,12,-1
8,21,17,13,5,1,1,376,-1,-1
8,21,17,13,6,4,1,422,15,-1
8,21,17,13,7,2,1,519,18,-1
8,21,17,13,8,4,2,10,1,0
8,21,17,13,9,4,2,107,4,0
8,21,17,13,10,3,2,204,7,0
8,21,17,13,11,2,2,284,10,0
8,21,17,13,12,2,2,347,13,17
8,21,17,13,13,4,2,410,16,12
8,21,17,13,14,4,2,507,19,12
8,21,17,13,15,1,3,10,2,0
8,21,17,13,16,2,3,56,-1,46
8,21,17,13,17,1,3,119,5,12
8,21,17,13,18,4,3,165,8,39
8,21,17,13,19,1,3,262,11,22
8,21,17,13,20,1,3,308,-1,24
8,21,17,13,21,2,3,354,14,7
8,21,17,13,22,1,3,417,17,7
8,21,17,13,23,1,3,463,-1,44
8,21,17,13,24,1,3,509,20,2
8,21,17,14,0,2,1,10,0,-1
8,21,17,14,1,3,1,73,3,-1
8,21,17,14,2,3,1,153,6,-1
8,21,17,14,3,2,1,233,9,-1
8,21,17,14,4,4,1,296,12,-1
8,21,17,14,5,3,1,393,14,-1
8,21,17,14,6,4,1,473,17,-1
8,21,17,14,7,4,2,10,1,0
8,21,17,14,8,2,2,107,4,34
8,21,17,14,9,2,2,170,7,17
8,21,17,14,10,1,2,233,10,0
8,21,17,14,11,2,2,279,13,17
8,21,17,14,12,4,2,342,-1,46
8,21,17,14,13,1,2,439,15,34
8,21,17,14,14,2,2,485,18,12
8,21,17,14,15,1,2,548,-1,75
8,21,17,14,16,4,3,10,2,0
8,21,17,14,17,3,3,107,5,0
8,21,17,14,18,2,3,187,8,17
8,21,17,14,19,3,3,250,11,17
8,21,17,14,20,4,3,330,-1,12
8,21,17,14,21,3,3,427,16,12
8,21,17,14,22,3,3,507,19,22
8,21,17,15,0,3,1,10,0,-1
8,21,17,15,1,1,1,90,3,-1
8,21,17,15,2,4,1,136,6,-1
8,21,17,15,3,2,1,233,9,-1
8,21,17,15,4,2,1,296,11,-1
8,21,17,15,5,3,1,359,14,-1
8,21,17,15,6,2,1,439,17,-1
8,21,17,15,7,3,1,502,20,-1
8,21,17,15,8,2,2,10,1,0
8,21,17,15,9,3,2,73,4,17
8,21,17,15,10,2,2,153,7,17
8,21,17,15,11,3,2,216,10,17
8,21,17,15,12,1,2,296,12,0
8,21,17,15,13,4,2,342,15,17
8,21,17,15,14,2,2,439,18,0
8,21,17,15,15,2,2,502,21,0
8,21,17,15,16,2,3,10,2,0
8,21,17,15,17,4,3,73,5,0
8,21,17,15,18,4,3,170,8,17
8,21,17,15,19,2,3,267,13,29
8,21,17,15,20,3,3,330,16,12
8,21,17,15,21,4,3,410,19,29
8,21,17,15,22,3,3,507,22,5
8,21,17,16,0,3,1,10,0,-1
8,21,17,16,1,4,1,90,3,-1
8,21,17,16,2,2,1,187,6,-1
8,21,17,16,3,4,1,250,9,-1
8,21,17,16,4,1,1,347,12,-1
8,21,17,16,5,4,1,393,14,-1
8,21,17,16,6,2,1,490,17,-1
8,21,17,16,7,4,2,10,1,0
8,21,17,16,8,4,2,107,4,17
8,21,17,16,9,3,2,204,7,17
8,21,17,16,10,1,2,284,10,34
8,21,17,16,11,3,2,330,13,17
8,21,17,16,12,2,2,410,15,17
8,21,17,16,13,3,2,473,18,17
8,21,17,16,14,3,3,10,2,0
8,21,17,16,15,1,3,90,5,17
8,21,17,16,16,1,3,136,-1,29
8,21,17,16,17,1,3,182,8,22
8,21,17,16,18,2,3,228,-1,24
8,21,17,16,19,3,3,291,11,7
8,21,17,16,20,3,3,371,16,39
8,21,17,16,21,2,3,451,19,22
8,21,17,16,22,2,3,514,-1,41
8,21,17,17,0,4,1,10,0,-1
8,21,17,17,1,2,1,107,3,-1
8,21,17,17,2,1,1,170,6,-1
8,21,17,17,3,3,1,216,9,-1
